jiscode	name	namekana	building	zipcode	address	tel	source	lat	lon	note
23236	みよし市	みよしし	みよし市役所	470-0295	みよし市三好町小坂50	0561-32-2111	数値地図	35.089699	137.074728	
23237	あま市	あまし	あま市役所	490-1292	あま市木田戌亥18-1	052-444-1001	数値地図	35.200498	136.783227	
23238	長久手市	ながくてし	長久手市役所	480-1196	長久手市岩作城の内60番地1	0561-63-1111	数値地図	35.18412	137.048631	
23302	東郷町	とうごうちょう	東郷町役場	470-0198	愛知郡東郷町大字春木字羽根穴1	0561-38-3111	数値地図	35.09679	137.052623	
23342	豊山町	とよやまちょう	豊山町役場	480-0292	西春日井郡豊山町大字豊場字新栄260	0568-28-0001	数値地図	35.250462	136.911977	
23361	大口町	おおぐちちょう	大口町役場	480-0144	丹羽郡大口町下小口七丁目155	0587-95-1111	数値地図	35.332444	136.907694	
23362	扶桑町	ふそうちょう	扶桑町役場	480-0102	丹羽郡扶桑町大字高雄字天道330	0587-93-1111	数値地図画像	35.35914	136.913079	
23424	大治町	おおはるちょう	大治町役場	490-1192	海部郡大治町大字馬島字大門西1-1	052-444-2711	数値地図	35.175089	136.8201	
23425	蟹江町	かにえちょう	蟹江町役場	497-8601	海部郡蟹江町学戸3-1	0567-95-1111	数値地図画像	35.132339	136.786679	
23427	飛島村	とびしまむら	飛島村役場	490-1436	海部郡飛島村竹之郷3-1	0567-52-1231	数値地図画像	35.078804	136.791157	
23441	阿久比町	あぐいちょう	阿久比町役場	470-2292	知多郡阿久比町大字卯坂字殿越50	0569-48-1111	数値地図	34.932569	136.915512	
23442	東浦町	ひがしうらちょう	東浦町役場	470-2192	知多郡東浦町大字緒川字政所20	0562-83-3111	数値地図	34.977139	136.965569	
23445	南知多町	みなみちたちょう	南知多町役場	470-3495	知多郡南知多町大字豊浜字貝ヶ坪18	0569-65-0711	数値地図	34.715169	136.929934	
23446	美浜町	みはまちょう	美浜町役場	470-2492	知多郡美浜町大字河和字北田面106	0569-82-1111	数値地図	34.778843	136.908251	
23447	武豊町	たけとよちょう	武豊町役場	470-2392	知多郡武豊町字長尾山2	0569-72-1111	数値地図	34.85097	136.914937	
23501	幸田町	こうたちょう	幸田町役場	444-0192	額田郡幸田町大字菱池字元林1-1	0564-62-1111	数値地図	34.864425	137.165667	
23561	設楽町	したらちょう	設楽町役場	441-2301	北設楽郡設楽町田口字辻前14	0536-62-0511	Google Maps	35.097298	137.571225	
23562	東栄町	とうえいちょう	東栄町役場	449-0292	北設楽郡東栄町大字本郷字上前畑25	0536-76-0501	数値地図	35.07693	137.697833	
23563	豊根村	とよねむら	豊根村役場	449-0403	北設楽郡豊根村下黒川字蕨平2	0536-85-1311	数値地図	35.146394	137.719871	
24000	三重県	みえけん	三重県庁	514-8570	津市広明町13	059-224-3070	地理院地図	34.730278	136.508611	
24201	津市	つし	津市役所	514-8611	津市西丸之内23-1	059-229-3105	数値地図	34.718563	136.505443	
24202	四日市市	よっかいちし	四日市市役所	510-8601	四日市市諏訪町1-5	059-354-8104	数値地図	34.965092	136.624427	
24203	伊勢市	いせし	伊勢市役所	516-8601	伊勢市岩渕1-7-29	0596-21-5520	数値地図	34.487506	136.709286	
24204	松阪市	まつさかし	松阪市役所	515-8515	松阪市殿町1340-1	0598-53-4312	数値地図	34.577974	136.527595	
24205	桑名市	くわなし	桑名市役所	511-8601	桑名市中央町2-37	0594-24-1136	数値地図	35.062288	136.683539	
24207	鈴鹿市	すずかし	鈴鹿市役所	513-8701	鈴鹿市神戸1-18-18	059-382-1100	数値地図	34.881866	136.584185	
24208	名張市	なばりし	名張市役所	518-0492	名張市鴻之台1番町1番地	0595-63-7402	数値地図	34.627662	136.108299	
24209	尾鷲市	おわせし	尾鷲市役所	519-3696	尾鷲市中央町10-43	0597-23-8132	数値地図	34.070799	136.190998	
24210	亀山市	かめやまし	亀山市役所	519-0195	亀山市本丸町577	0595-82-1111	数値地図	34.855755	136.451645	
24211	鳥羽市	とばし	鳥羽市役所	517-0011	鳥羽市鳥羽三丁目1番1号	0599-25-1112	数値地図	34.481432	136.843378	
24212	熊野市	くまのし	熊野市役所	519-4392	熊野市井戸町796	0597-89-4111	数値地図	33.88862	136.100288	
24214	いなべ市	いなべし	いなべ市役所	511-0498	いなべ市北勢町阿下喜31	0594-86-7745	地理院地図	35.158426	136.516697	2019/5新庁舎
24215	志摩市	しまし	志摩市役所	517-0592	志摩市阿児町鵜方3098-22	0599-44-0001	数値地図画像	34.328218	136.829655	
24216	伊賀市	いがし	伊賀市役所	518-8501	伊賀市四十九町3184	0595-22-9611	地理院地図	34.749886	136.142286	
24303	木曽岬町	きそさきちょう	木曽岬町役場	498-8503	桑名郡木曽岬町大字西対海地251	0567-68-6100	数値地図	35.075958	136.731353	
24324	東員町	とういんちょう	東員町役場	511-0295	員弁郡東員町大字山田1600	0594-86-2800	数値地図	35.074125	136.583756	
24341	菰野町	こものちょう	菰野町役場	510-1292	三重郡菰野町大字潤田1250	059-391-1111	数値地図画像	35.020001	136.507346	
24343	朝日町	あさひちょう	朝日町役場	510-8522	三重郡朝日町大字小向893	059-377-5651	数値地図	35.034221	136.664366	
24344	川越町	かわごえちょう	川越町役場	510-8588	三重郡川越町大字豊田一色280	059-366-7113	数値地図	35.02295	136.673971	
24441	多気町	たきちょう	多気町役場	519-2181	多気郡多気町相可1600	0598-38-1111	数値地図	34.496156	136.546149	
24442	明和町	めいわちょう	明和町役場	515-0332	多気郡明和町大字馬之上945	0596-52-7111	数値地図	34.547528	136.623251	
24443	大台町	おおだいちょう	大台町役場	519-2404	多気郡大台町佐原750	0598-82-3781	数値地図画像	34.39337	136.407876	
24461	玉城町	たまきちょう	玉城町役場	519-0495	度会郡玉城町田丸114-2	0596-58-8200	数値地図	34.490276	136.630932	
24470	度会町	わたらいちょう	度会町役場	516-2195	度会郡度会町棚橋1215-1	0596-62-1111	数値地図画像	34.4389	136.62251	
24471	大紀町	たいきちょう	大紀町役場	519-2703	度会郡大紀町滝原1610-1	0598-86-2212	数値地図	34.358023	136.415798	
24472	南伊勢町	みなみいせちょう	南伊勢町役場	516-0194	度会郡南伊勢町五ヶ所浦3057	0599-66-1111	数値地図	34.352059	136.70365	
24543	紀北町	きほくちょう	紀北町役場	519-3292	北牟婁郡紀北町東長島769番地1	0597-46-3113	地理院地図	34.211469	136.337275	
24561	御浜町	みはまちょう	御浜町役場	519-5292	南牟婁郡御浜町大字阿田和6120-1	05979-3-0505	数値地図	33.814505	136.048677	
24562	紀宝町	きほうちょう	紀宝町役場	519-5701	南牟婁郡紀宝町鵜殿324	0735-33-0333	数値地図画像	33.73387	136.009715	
25000	滋賀県	しがけん	滋賀県庁	520-8577	大津市京町4-1-1	077-528-3993	地理院地図	35.004444	135.868333	
25201	大津市	おおつし	大津市役所	520-8575	大津市御陵町3-1	077-523-1234	数値地図	35.018357	135.854666	
25202	彦根市	ひこねし	彦根市役所	522-8501	彦根市元町4-2	0749-22-1411	数値地図	35.274464	136.259623	
25203	長浜市	ながはまし	長浜市役所	526-8501	長浜市八幡東町632	0749-62-4111	地理院地図	35.380758	136.278384	
25204	近江八幡市	おうみはちまんし	近江八幡市役所	523-8501	近江八幡市桜宮町236	0748-33-3111	数値地図	35.128214	136.097846	
25206	草津市	くさつし	草津市役所	525-8588	草津市草津3-13-30	077-563-1234	数値地図	35.013123	135.959994	
25207	守山市	もりやまし	守山市役所	524-8585	守山市吉身2-5-22	077-583-2525	数値地図	35.058663	135.99402	
25208	栗東市	りっとうし	栗東市役所	520-3088	栗東市安養寺1-13-33	077-553-1234	数値地図	35.021614	135.997993	
25209	甲賀市	こうかし	甲賀市役所	528-8502	甲賀市水口町水口6053	0748-65-0650	数値地図	34.96612	136.167084	
25210	野洲市	やすし	野洲市役所	520-2395	野洲市小篠原2100-1	077-587-1121	数値地図	35.06747	136.025873	
25211	湖南市	こなんし	湖南市役所	520-3288	湖南市中央1-1	0748-72-1290	数値地図	35.004106	136.084693	
25212	高島市	たかしまし	高島市役所	520-1592	高島市新旭町北畑565	0740-25-8000	数値地図	35.353052	136.035785	
25213	東近江市	ひがしおうみし	東近江市役所	527-8527	東近江市八日市緑町10-5	0748-24-1234	数値地図	35.112603	136.20762	
25214	米原市	まいばらし	米原市役所	521-8501	米原市下多良3-3	0749-52-1551	数値地図	35.315355	136.284013	
25383	日野町	ひのちょう	日野町役場	529-1698	蒲生郡日野町河原1-1	0748-52-1211	数値地図画像	35.018018	136.246023	
25384	竜王町	りゅうおうちょう	竜王町役場	520-2592	蒲生郡竜王町大字小口3	0748-58-3700	数値地図	35.06075	136.124438	
25425	愛荘町	あいしょうちょう	愛荘町役場	529-1380	愛知郡愛荘町愛知川72	0749-42-4111	数値地図	35.168834	136.212306	
25441	豊郷町	とよさとちょう	豊郷町役場	529-1169	犬上郡豊郷町石畑375	0749-35-8111	数値地図	35.200382	136.229974	
25442	甲良町	こうらちょう	甲良町役場	522-0244	犬上郡甲良町大字在士353-1	0749-38-3311	数値地図	35.204224	136.26135	
25443	多賀町	たがちょう	多賀町役場	522-0341	犬上郡多賀町大字多賀324	0749-48-8111	数値地図	35.222035	136.292199	
26000	京都府	きょうとふ	京都府庁	602-8570	京都市上京区下立売通新町西入薮ノ内町	075-451-8111	地理院地図	35.021242	135.755613	
26100	京都市	きょうとし	京都市役所	604-8571	京都市中京区寺町通御池上る上本能寺前町488	075-222-3111	数値地図	35.011574	135.768181	
26101	京都市北区	きょうとしきたく	北区役所	603-8511	京都市北区紫野東御所田町33-1	075-432-1181	数値地図	35.04097	135.753991	
26102	京都市上京区	きょうとしかみぎょうく	上京区役所	602-8511	京都市上京区今出川通室町西入堀出シ町285	075-441-0111	Google Maps	35.02953	135.756697	
26103	京都市左京区	きょうとしさきょうく	左京区役所	606-8511	京都市左京区松ケ崎堂ノ上町7-2	075-702-1000	Google Maps	35.04858	135.778575	
26104	京都市中京区	きょうとしなかぎょうく	中京区役所	604-8588	京都市中京区西堀川通御池下る西三坊堀川町521	075-812-0061	数値地図	35.010404	135.751433	
26105	京都市東山区	きょうとしひがしやまく	東山区役所	605-8511	京都市東山区清水5-130-6	075-561-1191	数値地図	34.997082	135.776282	
26106	京都市下京区	きょうとししもぎょうく	下京区役所	600-8588	京都市下京区西洞院通塩小路上る東塩小路町608-8	075-371-7101	数値地図	34.98756	135.755469	
26107	京都市南区	きょうとしみなみく	南区役所	601-8511	京都市南区西九条南田町1-3	075-681-3111	数値地図	34.976756	135.746418	
26108	京都市右京区	きょうとしうきょうく	右京区役所	616-8511	京都市右京区太秦下刑部町12	075-861-1101	数値地図	35.010116	135.715996	
26109	京都市伏見区	きょうとしふしみく	伏見区役所	612-8511	京都市伏見区鷹匠町39-2	075-611-1101	Google Maps	34.935546	135.761321	
26110	京都市山科区	きょうとしやましなく	山科区役所	607-8511	京都市山科区椥辻池尻町14-2	075-592-3050	数値地図	34.972297	135.813625	
26111	京都市西京区	きょうとしにしきょうく	西京区役所	615-8522	京都市西京区上桂森下町25-1	075-381-7121	数値地図	34.985027	135.693108	
26201	福知山市	ふくちやまし	福知山市役所	620-8501	福知山市字内記13-1	0773-22-6111	数値地図	35.296725	135.126532	
26202	舞鶴市	まいづるし	舞鶴市役所	625-8555	舞鶴市字北吸1044	0773-62-2300	数値地図	35.474797	135.385992	
26203	綾部市	あやべし	綾部市役所	623-8501	綾部市若竹町8-1	0773-42-3280	数値地図	35.298916	135.258812	
26204	宇治市	うじし	宇治市役所	611-8501	宇治市宇治琵琶33	0774-22-3141	数値地図	34.8844	135.79978	
26205	宮津市	みやづし	宮津市役所	626-8501	宮津市字柳繩手345-1	0772-22-2121	数値地図	35.535577	135.195567	
26206	亀岡市	かめおかし	亀岡市役所	621-8501	亀岡市安町野々神8	0771-22-3131	数値地図	35.013475	135.573512	
26207	城陽市	じょうようし	城陽市役所	610-0195	城陽市寺田東ノ口16・17	0774-52-1111	数値地図	34.852958	135.780074	
26208	向日市	むこうし	向日市役所	617-8665	向日市寺戸町中野20	075-931-1111	数値地図	34.948699	135.698319	
26209	長岡京市	ながおかきょうし	長岡京市役所	617-8501	長岡京市開田1-1-1	075-951-2121	数値地図	34.926782	135.695685	
26210	八幡市	やわたし	八幡市役所	614-8501	八幡市八幡園内75	075-983-1111	数値地図	34.875533	135.707571	
26211	京田辺市	きょうたなべし	京田辺市役所	610-0393	京田辺市田辺80	0774-63-1122	数値地図	34.814442	135.767842	
26212	京丹後市	きょうたんごし	京丹後市役所	627-8567	京丹後市峰山町杉谷889	0772-69-0001	数値地図	35.624169	135.060997	
26213	南丹市	なんたんし	南丹市役所	622-8651	南丹市園部町小桜町47	0771-68-0001	数値地図画像	35.10739	135.470239	
26214	木津川市	きづがわし	木津川市役所	619-0286	木津川市木津南垣外110-9	0774-72-0501	数値地図	34.737179	135.820058	
26303	大山崎町	おおやまざきちょう	大山崎町役場	618-8501	乙訓郡大山崎町字円明寺小字夏目3	075-956-2101	数値地図	34.902795	135.688476	
26322	久御山町	くみやまちょう	久御山町役場	613-8585	久世郡久御山町島田ミスノ38	075-631-6111	数値地図	34.881502	135.732564	
26343	井手町	いでちょう	井手町役場	610-0302	綴喜郡井手町大字井手小字南玉水67	0774-82-2001	数値地図	34.798373	135.803308	
26344	宇治田原町	うじたわらちょう	宇治田原町役場	610-0289	綴喜郡宇治田原町大字荒木小字西出10	0774-88-2250	数値地図	34.852665	135.85685	
26364	笠置町	かさぎちょう	笠置町役場	619-1303	相楽郡笠置町大字笠置小字西通90-1	0743-95-2301	数値地図	34.760497	135.93938	
26365	和束町	わづかちょう	和束町役場	619-1295	相楽郡和束町大字釜塚小字生水14-2	0774-78-3001	数値地図	34.795726	135.904866	
26366	精華町	せいかちょう	精華町役場	619-0285	相楽郡精華町南稲八妻北尻70	0774-94-2004	数値地図	34.760819	135.785686	
26367	南山城村	みなみやましろむら	南山城村役場	619-1411	相楽郡南山城村北大河原小字久保14-1	0743-93-0101	数値地図	34.772787	135.993665	
26407	京丹波町	きょうたんばちょう	京丹波町役場	622-0292	船井郡京丹波町蒲生八ッ谷62-6	0771-82-0200	数値地図	35.16435	135.423267	
